OBJECTID,DruhNehody,HlavniPricina,Zavineni,Datum,Den,DenNoc,Alkohol,Usmrceno,Tezce,Lehce,StavPovrchu,Pocasi,SpecifikaceMista,DruhVozidla,Smyk,Skoda,X,Y,x,y
2066,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,5/3/2018,Čtvrtek,Den,Nezjišťováno,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.632191688,49.1905598430001,1851487.109484281,6307257.485571465
2068,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/3/2018,Čtvrtek,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.58989568,49.2282397050001,1846778.7394111333,6313678.006637313
2070,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/4/2018,Pátek,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,140000,16.5463126880001,49.197507208,1841927.1029344483,6308440.925220499
2073,Havárie,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,5/4/2018,Pátek,Noc,Pod vlivem alkoholu,0,1,1,"Suchý, neznečištěný",Jiné ,Žádné,Osobní automobil,Ne,50000,16.544360684,49.1900368120001,1841709.806843138,6307168.397278538
2076,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/5/2018,Sobota,Den,Nezjišťováno,0,0,0,"Suchý, znečištěný (písek, prach, štěrk, atd.)",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.603039686,49.2101588420001,1848241.923466038,6310596.478047405
2078,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/5/2018,Sobota,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.6608950620001,49.2088840270001,1854682.3544620133,6310379.253362218
2079,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/6/2018,Neděle,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Zastávka MHD,"Nezjištěno, řidič ujel",Ne,0,16.6137816840001,49.190484843,1849437.7172135017,6307244.710703002
2081,Srážka s chodcem,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/7/2018,Pondělí,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,0,16.6185336790001,49.2260886070001,1849966.7068771531,6313311.335069452
2082,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/4/2018,Pátek,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.605159687,49.1957031090001,1848477.9208978366,6308133.592399302
2083,Srážka s chodcem,Nezaviněná řidičem,Chodcem,5/7/2018,Pondělí,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,0,16.616943678,49.195773117,1849789.7087754712,6308145.518229861
2084,Srážka s chodcem,Nezaviněná řidičem,Chodcem,5/7/2018,Pondělí,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,5000,16.626274837,49.202428663,1850828.4486438618,6309279.364514637
2085,Havárie,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/8/2018,Úterý,Noc,Pod vlivem alkoholu,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,150000,16.5698966780001,49.2148980710001,1844552.460692124,6311404.077698015
2090,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/9/2018,Středa,Noc,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,50000,16.607187679,49.2239245000001,1848703.675934612,6312942.462123014
2093,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/9/2018,Středa,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.623281686,49.200366355,1850495.2525986747,6308928.011094637
2094,Srážka s pevnou překážkou,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,5/9/2018,Středa,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,40000,16.59296068,49.200282342,1847119.9336504138,6308913.698191651
2097,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/9/2018,Středa,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,20000,16.629365684,49.2109988820001,1851172.5201580229,6310739.621427049
2098,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/9/2018,Středa,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.607134683,49.197104186,1848697.7764468757,6308372.268432512
2100,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/8/2018,Úterý,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.5943636760001,49.2205603460001,1847276.1144507218,6312369.0727360835
2101,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/9/2018,Středa,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,10000,16.57103369,49.208397754,1844679.032288985,6310296.395364734
2102,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,5/9/2018,Středa,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,10000,16.646475466,49.19533912,1853077.172377844,6308071.587312766
2103,Srážka s chodcem,Nezaviněná řidičem,Chodcem,5/10/2018,Čtvrtek,Den,Pod vlivem drog,0,0,1,"Suchý, neznečištěný",Neztížené,Zastávka MHD,Tramvaj,Ne,2000,16.6127186840001,49.200517361,1849319.3845947897,6308953.737343719
2104,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,5/10/2018,Čtvrtek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Nákladní automobil,Ne,110000,16.565457682,49.215541102,1844058.3139177668,6311513.660898766
2105,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/10/2018,Čtvrtek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,0,16.6004156820001,49.1912418800001,1847949.8206769202,6307373.658899752
2106,Jiný druh nehody,Nedání přednosti v jizdě,Řidičem motorového vozidla,5/10/2018,Čtvrtek,Den,Ne,0,0,2,"Suchý, neznečištěný",Neztížené,Žádné,Nákladní automobil,Ne,0,16.602523681,49.2075587150001,1848184.4820521902,6310153.430076554
2107,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/10/2018,Čtvrtek,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.594602681,49.213259996,1847302.7203656156,6311124.928854823
2109,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/10/2018,Čtvrtek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,0,16.646455689,49.192736956,1853074.9708122774,6307628.325108199
2111,Jiný druh nehody,Nesprávný způsob jízdy,Řidičem motorového vozidla,4/16/2018,Pondělí,Noc,Nezjišťováno,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Autobus,Ne,0,16.611341682,49.1907738520001,1849166.0974333256,6307293.938168919
2113,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/11/2018,Pátek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Nákladní automobil,Ne,0,16.5974381120001,49.2236534790001,1847618.3591007204,6312896.267618076
2115,Srážka s chodcem,Nedání přednosti v jizdě,Řidičem motorového vozidla,5/10/2018,Čtvrtek,Den,Nezjišťováno,0,1,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Nákladní automobil,Ne,0,16.593996685,49.227004648,1847235.2611994736,6313467.479509032
2118,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/11/2018,Pátek,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.5803986820001,49.1903718310001,1845721.5384297117,6307225.461227127
2119,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/11/2018,Pátek,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,15000,16.580803686,49.2295517690001,1845766.6232687563,6313901.666101081
2121,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/12/2018,Sobota,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,500,16.6014226770001,49.207341705,1848061.918847553,6310116.453766913
2124,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/12/2018,Sobota,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.6390226780001,49.213535011,1852247.531812698,6311171.794267377
2126,Srážka s chodcem,Nezaviněná řidičem,Chodcem,5/12/2018,Sobota,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Tramvaj,Ne,30000,16.606032686,49.204448562,1848575.1027019825,6309623.506958255
2128,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/12/2018,Sobota,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.5335086800001,49.2259405940001,1840501.7672837763,6313286.10567679
2129,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,5/13/2018,Neděle,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.578474683,49.2154040940001,1845507.3598407402,6311490.312332342
2132,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/13/2018,Neděle,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.6046896880001,49.200742367,1848425.6008484878,6308992.070803358
2133,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,5/14/2018,Pondělí,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,10000,16.6665616880001,49.2024274550001,1855313.1603828487,6309279.158704567
2134,Havárie,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/14/2018,Pondělí,Den,Pod vlivem alkoholu,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,Osobní automobil,Ne,5000,16.628882688,49.1983222440001,1851118.7532892458,6308579.772337753
2140,Srážka s chodcem,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/15/2018,Úterý,Den,Ne,0,0,1,Mokrý,Slabý déšť,Žádné,Osobní automobil,Ne,1000,16.5895756900001,49.211821925,1846743.1182872767,6310879.870865475
2141,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/15/2018,Úterý,Den,Nezjišťováno,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Nákladní automobil,Ne,0,16.592507681,49.1921789300001,1847069.5060324038,6307533.2719393065
2143,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/15/2018,Úterý,Den,Nezjišťováno,0,0,0,Mokrý,Déšť,Žádné,Osobní automobil,Ne,0,16.6163176850001,49.1964231480001,1849720.023553474,6308256.251517365
2144,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,5/15/2018,Úterý,Den,Ne,0,0,1,Mokrý,Déšť,Žádné,Osobní automobil,Ne,120000,16.5680426860001,49.193831012,1844346.0752467483,6307814.687797886
2147,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/16/2018,Středa,Noc,Ne,0,0,1,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Nákladní automobil,Ne,40000,16.641628686,49.2056366200001,1852537.6312962596,6309825.9301713435
2149,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/16/2018,Středa,Den,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Výjezd z parkoviště,Osobní automobil,Ne,0,16.653414685,49.195585109,1853849.6427034277,6308113.491191831
2151,Havárie,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,5/16/2018,Středa,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Výjezd z parkoviště,Motocykl,Ano,3000,16.6210926790001,49.2020374320001,1850251.5734540953,6309212.709741292
2152,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,5/16/2018,Středa,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,150000,16.6170430970001,49.1919137720001,1849800.7760479304,6307488.105767014
2157,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/17/2018,Čtvrtek,Noc,Nezjišťováno,0,0,0,Mokrý,Déšť,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.640972687,49.1927979640001,1852464.6058216183,6307638.717168811
2162,Srážka s tramvají,Nedání přednosti v jizdě,Řidičem motorového vozidla,5/17/2018,Čtvrtek,Den,Ne,0,0,0,Mokrý,Déšť,Žádné,Osobní automobil,Ne,200000,16.6065171110001,49.204120183,1848629.0286463127,6309567.558079459
2164,Srážka s pevnou překážkou,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,5/17/2018,Čtvrtek,Den,Ne,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ano,10000,16.5726646860001,49.218127232,1844860.593933193,6311954.394954123
2165,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/17/2018,Čtvrtek,Den,Ne,0,0,0,Mokrý,Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,0,16.617298679,49.195757115,1849829.2273060225,6308142.792295042
2168,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,5/18/2018,Pátek,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,0,16.5409406900001,49.1942440350001,1841329.094852547,6307885.04365692
2169,Srážka s pevnou překážkou,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/18/2018,Pátek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,20000,16.6082416780001,49.1921479260001,1848821.006566591,6307527.990803834
2171,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/17/2018,Čtvrtek,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.6150234,49.1951370890001,1849575.9444063294,6308037.171772843
2172,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/14/2018,Pondělí,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.591105686,49.199169291,1846913.4366629112,6308724.075178717
2173,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/18/2018,Pátek,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.654805679,49.204102457,1854004.4874472062,6309564.537952241
2174,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/18/2018,Pátek,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Výjezd z parkoviště,"Nezjištěno, řidič ujel",Ne,0,16.6140806870001,49.190337835,1849471.0020752086,6307219.670654356
2175,Srážka s jedoucím nekolejovým vozidlem,Nesprávný způsob jízdy,Řidičem motorového vozidla,5/18/2018,Pátek,Den,Ne,0,0,1,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,1000,16.6150896880001,49.1910838730001,1849583.3235527384,6307346.744969425
2176,Srážka s jedoucím nekolejovým vozidlem,Nedání přednosti v jizdě,Řidičem motorového vozidla,5/18/2018,Pátek,Den,Ne,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,50000,16.620489676,49.1914188920001,1850184.4474671842,6307403.810125753
2177,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/18/2018,Pátek,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,"Nezjištěno, řidič ujel",Ne,0,16.5933366850001,49.2090497890001,1847161.7903355518,6310407.498397302
2179,Havárie,Nepřiměřená rychlost jízdy,Řidičem motorového vozidla,5/19/2018,Sobota,Noc,Pod vlivem alkoholu,0,0,0,"Suchý, neznečištěný",Neztížené,Přechod pro chodce nebo v jeho blízkosti,Osobní automobil,Ne,15000,16.570900679,49.1968421720001,1844664.2255721951,6308327.633353757
2181,Jiný druh nehody,Nepřiměřená rychlost jízdy,Řidičem nemotorového vozidla,5/19/2018,Sobota,Den,Ne,0,0,3,Mokrý,Neztížené,Žádné,Jízdní kolo,Ne,0,16.6136226880001,49.195571106,1849420.0178597453,6308111.105794949
2185,"Srážka s vozidlem zaparkovaným, odstaveným",Nesprávný způsob jízdy,Řidičem motorového vozidla,5/21/2018,Pondělí,Noc,Nezjišťováno,0,0,0,"Suchý, neznečištěný",Neztížené,Žádné,"Nezjištěno, řidič ujel",Ne,0,16.621270688,49.1913948870001,1850271.389325328,6307399.721243081
2186,Srážka s chodcem,Nezaviněná řidičem,Chodcem,5/21/2018,Pondělí,Den,Ne,0,1,3,"Suchý, neznečištěný",Neztížené,Zastávka MHD,Autobus,Ne,0,16.6422256870001,49.2026774710001,1852604.0891435845,6309321.754683546
